case_id,reference_url,report_date,state,title,summary,amount_lost,scam_category,case_status,confidence_score,state
#0561,http://example.com/news/article/122,2/26/2025,Shah Alam,Legal Review: Defining 'Reasonable Care' for Scam Victims and Banks,A legal journal publishes an analysis of recent court cases that are helping to define the legal responsibilities of both banks and customers in preventing scams.,0,News & Reporting,legit,0,Shah Alam
#0562,http://example.com/news/article/123,3/20/2025,Ipoh,Retired Police Officer Becomes Anti-Scam Social Media Influencer,A retired high-ranking police officer gains a large following on social media by sharing stories and daily tips on avoiding scams.,0,News & Reporting,legit,0,Ipoh
#0563,http://example.com/news/article/124,4/17/2025,Kuching,Scammers Increasingly Using AI Chatbots for Initial Contact,A cybersecurity report notes a new trend where scammers use AI-powered chatbots to engage with a high volume of potential victims simultaneously.,0,News & Reporting,legit,0,Kuching
#0564,http://example.com/news/article/125,5/29/2025,Kuala Lumpur,Theater Play on 'Pig Butchering' Scams Tours Nationally,A critically acclaimed play that powerfully depicts the emotional manipulation of 'pig butchering' scams begins a national tour to raise awareness.,0,News & Reporting,legit,0,Kuala Lumpur
#0565,http://example.com/news/article/126,1/10/2024,Johor Bahru,Checklist for Secure Online Shopping Released by Consumer Group,A consumer association releases a 10-point checklist for shoppers to follow to ensure they are buying from legitimate and secure online stores.,0,News & Reporting,legit,0,Johor Bahru
#0566,http://example.com/news/article/127,2/12/2024,George Town,Warning on QR Code Payment Scams at Hawker Stalls,Police warn both vendors and customers at hawker centres to be vigilant of scammers pasting fake QR code stickers over legitimate ones.,0,News & Reporting,legit,0,George Town
#0567,http://example.com/news/article/128,3/5/2024,Petaling Jaya,Animation Series for Children Teaches Basics of Internet Safety,A local animation studio launches a new series for children that teaches fundamental concepts of internet safety,,Selangor,legit,0,Petaling Jaya
#0568,http://example.com/news/article/129,4/8/2024,Kota Kinabalu,Report on the Mental Health Impact on Scam Victims,A mental health organization publishes a report on the long-term psychological effects,,2,legit,0,Kota Kinabalu
#0569,http://example.com/news/article/130,5/9/2024,Putrajaya,MCMC Launches Centralized Database of Known Scam Phone Numbers,MCMC introduces a publicly accessible database where citizens can check if a phone number has been previously reported for scam activities.,0,News & Reporting,legit,0,Putrajaya
#0570,http://example.com/news/article/131,6/11/2024,Kuala Lumpur,Op-Ed: It Takes a Village to Fight Scams,An opinion piece by a community leader argues for a whole-of-society approach,,2024,legit,0,Kuala Lumpur
#0571,http://example.com/news/article/132,7/9/2024,Ipoh,Exposing the Infrastructure Behind Scam-as-a-Service (SaaS),An investigative journalist uncovers a 'Scam-as-a-Service' network on the dark web that sells complete phishing kits and scam operational guides.,0,News & Reporting,legit,0,Ipoh
#0572,http://example.com/news/article/133,8/8/2024,Melaka,Historical Scams: The Story of the 'Tontine' in Malacca,A local historian recounts the story of how traditional tontine financial schemes in the past were sometimes exploited as scams.,0,News & Reporting,legit,0,Melaka
#0573,http://example.com/news/article/134,9/5/2024,Kuching,Indigenous Communities Targeted by Land Title Scams,Community leaders in Sarawak raise alarms about scammers who target indigenous communities with fake promises of securing native land titles for a fee.,0,News & Reporting,legit,0,Kuching
#0574,http://example.com/news/article/135,10/3/2024,Kuantan,How Authorities Use Blockchain Analysis to Trace Stolen Crypto,A digital forensics expert explains the techniques used by law enforcement to analyze public blockchain ledgers to follow the trail of stolen cryptocurrency.,0,News & Reporting,legit,0,Kuantan
#0575,http://example.com/news/article/136,11/7/2024,George Town,Penang International Airport Launches Anti-Scam Visuals at Arrival Hall,In collaboration with the police,,Penang,legit,0,George Town
#0576,http://example.com/news/article/137,12/5/2024,Johor Bahru,Bank Employee Training Program on Empathy for Scam Victims,A major bank rolls out a new training module for its front-line staff on how to handle reports from distressed scam victims with empathy and efficiency.,0,News & Reporting,legit,0,Johor Bahru
#0577,http://example.com/news/article/138,1/16/2025,Shah Alam,The Role of Domain Registrars in Preventing Phishing Websites,A cybersecurity body calls for greater responsibility from domain registrars in vetting and quickly taking down websites used for phishing.,0,News & Reporting,legit,0,Shah Alam
#0578,http://example.com/news/article/139,2/13/2025,Kuala Lumpur,Study Shows Scam Victims Often Face Unfair Social Stigma,A university study reveals that scam victims often suffer in silence due to social stigma and the fear of being blamed for their loss.,0,News & Reporting,legit,0,Kuala Lumpur
#0579,http://example.com/news/article/140,3/13/2025,Kota Kinabalu,Eco-Tourism Group Warns of Fake 'Turtle Conservation' Donation Drives,A legitimate conservation group warns that scammers are using faked images of turtles to solicit donations for non-existent conservation projects.,0,News & Reporting,legit,0,Kota Kinabalu
#0580,http://example.com/news/article/141,4/10/2025,Petaling Jaya,'Digital Detox' Advised to Reduce Vulnerability to Online Scams,A mental health expert suggests that practicing a 'digital detox' can help individuals become more mindful and less susceptible to impulsive online decisions.,0,News & Reporting,legit,0,Petaling Jaya
#0581,http://example.com/news/article/142,5/15/2025,Seremban,Local Government to Vet All Banners to Prevent 'Loan Shark' Ads,The Seremban City Council announces that all public banner applications will be strictly vetted to eliminate illegal moneylender and job scam ads.,0,News & Reporting,legit,0,Seremban
#0582,http://example.com/news/article/143,6/9/2025,Johor Bahru,Press Conference: Update on Joint Task Force with Singapore,The Malaysian and Singaporean police forces hold a joint press conference in Johor Bahru to provide an update on recent successes against cross-border scams.,0,News & Reporting,legit,0,Johor Bahru
#0583,http://example.com/news/article/144,1/23/2023,Ipoh,Scammers Impersonating Court Officials with Fake Warrants,The Malaysian Judiciary warns of a scam where callers impersonate court officials and claim the victim has an outstanding arrest warrant,,Perak,legit,0,Ipoh
#0584,http://example.com/news/article/145,2/16/2023,Klang,Shipping Association Cautions Against Container Investment Scams,The national shipping association alerts potential investors to fraudulent schemes promising high returns from investing in shipping containers.,0,News & Reporting,legit,0,Klang
#0585,http://example.com/news/article/146,3/21/2023,Miri,How to Safely Dispose of Old Phones and Laptops to Prevent Data Theft,A tech column provides a guide on how to securely wipe personal data from old electronic devices before selling or disposing of them.,0,News & Reporting,legit,0,Miri
#0586,http://example.com/news/article/147,4/25/2023,Alor Setar,Analysis of Language Used in Phishing Emails,A linguist analyzes the common grammatical errors,,2,legit,0,Alor Setar
#0587,http://example.com/news/article/148,5/18/2023,Taiping,Museum Warns of Scams Involving Fake Historical Artifacts,The Taiping Museum advises the public on how to spot fakes after a rise in scams involving the sale of counterfeit historical items.,0,News & Reporting,legit,0,Taiping
#0588,http://example.com/news/article/149,6/22/2023,Kuala Terengganu,State Government Launches Scam Awareness Campaign for Fishermen,The Terengganu state government initiates a targeted campaign to educate the local fishing community about scams related to subsidies and equipment sales.,0,News & Reporting,legit,0,Kuala Terengganu
#0589,http://example.com/news/article/150,7/20/2023,Kuala Lumpur,Bank Negara Annual Symposium on Financial Crime,Bank Negara Malaysia holds its annual symposium,,Kuala Lumpur,legit,0,Kuala Lumpur
#0590,http://example.com/news/article/81,1/20/2024,Shah Alam,Review of Anti-Scam Hotline Effectiveness Published by Consumer Group,A consumer advocacy group releases a detailed review on the responsiveness and success rate of the National Scam Response Centre hotline.,0,News & Reporting,legit,0,Shah Alam
#0591,http://example.com/news/article/82,2/15/2024,Melaka,Scam Alert: Fake Hotel Booking Websites Target Tourists,The Malaysian Association of Hotels warns tourists about fraudulent websites that mimic legitimate hotel booking pages to steal credit card details.,0,News & Reporting,legit,0,Melaka
#0592,http://example.com/news/article/83,3/22/2024,Putrajaya,Government Considers 'Scam Score' for Phone Numbers,Authorities are exploring a system that would assign a risk score to phone numbers based on reported scam activity.,0,News & Reporting,legit,0,Putrajaya
#0593,http://example.com/news/article/84,4/18/2024,Kuala Lumpur,Psychological Profile of a Romance Scammer Revealed by Researchers,University researchers publish a study detailing the common psychological traits and manipulation tactics used by romance scammers.,0,News & Reporting,legit,0,Kuala Lumpur
#0594,http://example.com/news/article/85,5/30/2024,George Town,Art Galleries Warn of Forgery Scams Targeting New Collectors,Penang art galleries issue a joint statement to caution new art collectors about sophisticated scams involving forged paintings by local artists.,0,News & Reporting,legit,0,George Town
#0595,http://example.com/news/article/86,6/18/2024,Johor Bahru,Police Commend E-commerce Platform's Proactive Anti-Fraud System,An e-commerce giant is praised by local police for its new AI system that proactively flags and removes scam listings from its platform.,0,News & Reporting,legit,0,Johor Bahru
#0596,http://example.com/news/article/87,7/25/2024,Ipoh,The Economics of Scamming: A Look at the Illicit Industry's ROI,A financial news outlet analyzes the scamming industry from a business perspective,,Perak,legit,0,Ipoh
#0597,http://example.com/news/article/88,8/28/2024,Kuching,Social Media Influencers Enlisted for Scam Awareness Campaign,MCMC partners with popular social media influencers to spread scam awareness messages to a younger demographic.,0,News & Reporting,legit,0,Kuching
#0598,http://example.com/news/article/89,9/21/2024,Kota Kinabalu,Report on Scammer Recruitment Tactics in Southeast Asia,An international NGO releases a report exposing how human traffickers lure and force individuals into working in scam centers.,0,News & Reporting,legit,0,Kota Kinabalu
#0599,http://example.com/news/article/90,10/19/2024,Kuantan,Telcos Report 60% Drop in Impersonation Scams After New Protocols,Telecommunication companies report a significant decrease in scams impersonating officials since implementing stricter caller ID verification.,0,News & Reporting,legit,0,Kuantan
